_id,model_make_id,model_name,model_trim
603bee82b008341fdf4b2c41,alfa-romeo,146,1.4 T. Spark
603bee82b008341fdf4b2c42,alfa-romeo,1750,GT Am
603bee82b008341fdf4b2c43,alfa-romeo,33,1.3 Sportwagon 4x4
603bee82b008341fdf4b2c44,alfa-romeo,159,1.9 JTD
603bee82b008341fdf4b2c45,alfa-romeo,155,V6 Ti
603bee82b008341fdf4b2c46,alfa-romeo,GP 159,false
603bee82b008341fdf4b2c47,alfa-romeo,Alfasud,Sprint
603bee82b008341fdf4b2c48,alfa-romeo,GTA,false
603bee82b008341fdf4b2c49,alfa-romeo,Giulia,Nuova Super 1600
603bee82b008341fdf4b2c4a,alfa-romeo,156,false
603bee82b008341fdf4b2c4b,alfa-romeo,Scarabeo,false
603bee82b008341fdf4b2c4c,alfa-romeo,147,1.6 T.Spark
603bee82b008341fdf4b2c4d,alfa-romeo,Spider,2.0 T.Spark
603bee82b008341fdf4b2c4e,alfa-romeo,75,2.4 Turbo Diesel
603bee82b008341fdf4b2c4f,alfa-romeo,147,2.0 T.Spark Distinctive
603bee82b008341fdf4b2c50,alfa-romeo,Giulietta,false
603bee82b008341fdf4b2c51,alfa-romeo,156,1.9 D
603bee82b008341fdf4b2c52,alfa-romeo,Spider,false
603bee82b008341fdf4b2c53,alfa-romeo,156,1.9 JTD Impression
603bee82b008341fdf4b2c54,alfa-romeo,2600,Sprint
603bee82b008341fdf4b2c55,alfa-romeo,Alfasud,1.5 Sprint
603bee82b008341fdf4b2c56,alfa-romeo,Spider,false
603bee82b008341fdf4b2c57,alfa-romeo,Spider,false
603bee82b008341fdf4b2c58,alfa-romeo,6C,2500
603bee82b008341fdf4b2c59,alfa-romeo,6C,Super Sport Corsa
603bee82b008341fdf4b2c5a,alfa-romeo,155,false
603bee82b008341fdf4b2c5b,alfa-romeo,146,1.3 L
603bee82b008341fdf4b2c5c,alfa-romeo,Spider,3.2 V6
603bee82b008341fdf4b2c5d,alfa-romeo,166,2.0 T.Spark Progression
603bee82b008341fdf4b2c5e,alfa-romeo,156,2.4 JTD Progression
603bee82b008341fdf4b2c5f,alfa-romeo,146,2.0 ti
603bee82b008341fdf4b2c60,alfa-romeo,GP 159,false
603bee82b008341fdf4b2c61,alfa-romeo,Alfasud,Sprint Veloce 1.3 Coupe
603bee82b008341fdf4b2c62,alfa-romeo,166,2.4 JTD 20V Multijet
603bee82b008341fdf4b2c63,alfa-romeo,147,2.0 T Spark Selespeed
603bee82b008341fdf4b2c64,alfa-romeo,33 Race,false
603bee82b008341fdf4b2c65,alfa-romeo,147,1.6 Twin Spark Progression
603bee82b008341fdf4b2c66,alfa-romeo,33 Tt,Race Car
603bee82b008341fdf4b2c67,alfa-romeo,159,SW 2.4 JTDM Q4
603bee82b008341fdf4b2c68,alfa-romeo,Spider,3
603bee82b008341fdf4b2c69,alfa-romeo,GTV,false
603bee82b008341fdf4b2c6a,alfa-romeo,Giulietta,Spider
603bee82b008341fdf4b2c6b,alfa-romeo,1750,GT Am
603bee82b008341fdf4b2c6c,alfa-romeo,156,Sportwagon 1.9 D
603bee82b008341fdf4b2c6d,alfa-romeo,GTV,false
603bee82b008341fdf4b2c6e,alfa-romeo,Giulia,1.3
603bee82b008341fdf4b2c6f,alfa-romeo,Alfa 6,false
603bee82b008341fdf4b2c70,alfa-romeo,33,1.3 Sportwagon
603bee82b008341fdf4b2c71,alfa-romeo,159,1.9 JTS
603bee82b008341fdf4b2c72,alfa-romeo,156,false
603bee82b008341fdf4b2c73,alfa-romeo,1900,Berlina
603bee82b008341fdf4b2c74,alfa-romeo,147,1.9 JTD Multijet Distinctive
603bee82b008341fdf4b2c75,alfa-romeo,Alfetta,false
603bee82b008341fdf4b2c76,alfa-romeo,156,1.8 Sportwagon T.Spark
603bee82b008341fdf4b2c77,alfa-romeo,Graduate,false
603bee82b008341fdf4b2c78,alfa-romeo,Alfasud,1.3 Sprint
603bee82b008341fdf4b2c79,alfa-romeo,33 Race,false
603bee82b008341fdf4b2c7a,alfa-romeo,166,2.4 JTD CAE
603bee82b008341fdf4b2c7b,alfa-romeo,156,2.5 V6 24V TI
603bee82b008341fdf4b2c7c,alfa-romeo,GTV,2.5
603bee82b008341fdf4b2c7d,alfa-romeo,159,SW 1.9 JTD
603bee82b008341fdf4b2c7e,alfa-romeo,166,3.2 V6 24V Progression
603bee82b008341fdf4b2c7f,alfa-romeo,145,false
603bee82b008341fdf4b2c80,alfa-romeo,6C,2500
603bee82b008341fdf4b2c81,alfa-romeo,156,Crosswagon Q4 1.9 JTD Progressive
603bee82b008341fdf4b2c82,alfa-romeo,Giulietta,1.6
603bee82b008341fdf4b2c83,alfa-romeo,6C,false
603bee82b008341fdf4b2c84,alfa-romeo,146,1.6
603bee82b008341fdf4b2c85,alfa-romeo,Spider,1.6
603bee82b008341fdf4b2c86,alfa-romeo,GT,Coupe
603bee82b008341fdf4b2c87,alfa-romeo,Giulietta,Sprint
603bee82b008341fdf4b2c88,alfa-romeo,Alfasud,Sprint
603bee82b008341fdf4b2c89,alfa-romeo,164,Super 3.0 V6 Automatic
603bee82b008341fdf4b2c8a,alfa-romeo,156,2.4 D
603bee82b008341fdf4b2c8b,alfa-romeo,166,2.4 JTD Progression
603bee82b008341fdf4b2c8c,alfa-romeo,156,2.5 V6 Distinctive
603bee82b008341fdf4b2c8d,alfa-romeo,75,2
603bee82b008341fdf4b2c8e,alfa-romeo,Giulia,Super
603bee82b008341fdf4b2c8f,alfa-romeo,Alfasud,false
603bee82b008341fdf4b2c90,alfa-romeo,Spider,2.0 JTS 16V
603bee82b008341fdf4b2c91,alfa-romeo,147,2.0 Twin Spark Distinctive
603bee82b008341fdf4b2c92,alfa-romeo,Giulietta,false
603bee82b008341fdf4b2c93,alfa-romeo,Alfasud,1.5 Giardinetta
603bee82b008341fdf4b2c94,alfa-romeo,Spider,false
603bee82b008341fdf4b2c95,alfa-romeo,159,SW 2.4 JTD
603bee82b008341fdf4b2c96,alfa-romeo,156,2.0 Selespeed
603bee82b008341fdf4b2c97,alfa-romeo,147,1.9 JTD 8V Multiet Impression
603bee82b008341fdf4b2c98,alfa-romeo,Giulia,1.3
603bee82b008341fdf4b2c99,alfa-romeo,90,2.4 D
603bee82b008341fdf4b2c9a,alfa-romeo,33,1.4
603bee82b008341fdf4b2c9b,alfa-romeo,Navajo,false
603bee82b008341fdf4b2c9c,alfa-romeo,Giulietta,Sprint
603bee82b008341fdf4b2c9d,alfa-romeo,Alfasud,false
603bee82b008341fdf4b2c9e,alfa-romeo,159,2.2 JTS
603bee82b008341fdf4b2c9f,alfa-romeo,GT,Junior
603bee82b008341fdf4b2ca0,alfa-romeo,Brera,2.4 JTDM
603bee82b008341fdf4b2ca1,alfa-romeo,156,Sportwagon 2.5 V6
603bee82b008341fdf4b2ca2,alfa-romeo,159,2.4 JTDM
603bee82b008341fdf4b2ca3,alfa-romeo,GT,1.3 Junior Z
603bee82b008341fdf4b2ca4,alfa-romeo,156,2.5 V6 Distinctive
603bee82b008341fdf4b2ca5,alfa-romeo,GTV,false
603bee82b008341fdf4b2ca6,alfa-romeo,GTV,3.2 V6
603bee82b008341fdf4b2ca7,alfa-romeo,Alfasud,1.5
603bee82b008341fdf4b2ca8,alfa-romeo,33,Sport Wagon
603bee82b008341fdf4b2ca9,alfa-romeo,156,1.9 JTD
603bee82b008341fdf4b2caa,alfa-romeo,2600,Sz
603bee82b008341fdf4b2cab,alfa-romeo,GT,3.2 V6 Distinctive
603bee82b008341fdf4b2cac,alfa-romeo,Giulia,1.6
603bee82b008341fdf4b2cad,alfa-romeo,GTV,2
603bee82b008341fdf4b2cae,alfa-romeo,159,2.2 JTS
603bee82b008341fdf4b2caf,alfa-romeo,75,1.8 Turbo Quadrifoglio
603bee82b008341fdf4b2cb0,alfa-romeo,145,false
603bee82b008341fdf4b2cb1,alfa-romeo,166,3.2 V6 Progression
603bee82b008341fdf4b2cb2,alfa-romeo,GT,2.0 JTS Progression
603bee82b008341fdf4b2cb3,alfa-romeo,Giulia,1600 Spider
603bee82b008341fdf4b2cb4,alfa-romeo,147,1.9 JTD Distinctive DSL
603bee82b008341fdf4b2cb5,alfa-romeo,Giulia,1.3
603bee82b008341fdf4b2cb6,alfa-romeo,GT,3.7 Super
603bee82b008341fdf4b2cb7,alfa-romeo,75,false
603bee82b008341fdf4b2cb8,alfa-romeo,Brera,2.2 JTS Coupe
603bee82b008341fdf4b2cb9,alfa-romeo,Giulia,TZ2
603bee82b008341fdf4b2cba,alfa-romeo,166,3.0 V6 24V Sportronic Progression
603bee82b008341fdf4b2cbb,alfa-romeo,Spider,2.2 JTS
603bee82b008341fdf4b2cbc,alfa-romeo,156,SW 1.8 T.Spark Progression
603bee82b008341fdf4b2cbd,alfa-romeo,Alfasud,1.7 Sprint
603bee82b008341fdf4b2cbe,alfa-romeo,156,Progression 1.8 T.Spark
603bee82b008341fdf4b2cbf,alfa-romeo,Alfasud,Giardinetta
603bee82b008341fdf4b2cc0,alfa-romeo,33,false
603bee82b008341fdf4b2cc1,alfa-romeo,Giulia,1.3
603bee82b008341fdf4b2cc2,alfa-romeo,Alfasud,Sprint
603bee82b008341fdf4b2cc3,alfa-romeo,156,2.5 V6
603bee82b008341fdf4b2cc4,alfa-romeo,146,1.9 D
603bee82b008341fdf4b2cc5,alfa-romeo,147,1.9 JTD M-Jet Impression
603bee82b008341fdf4b2cc6,alfa-romeo,33,1.7
603bee82b008341fdf4b2cc7,alfa-romeo,159,3.2 V6 Q4
603bee82b008341fdf4b2cc8,alfa-romeo,1900,Sprint
603bee82b008341fdf4b2cc9,alfa-romeo,2600,De Luxe
603bee82b008341fdf4b2cca,alfa-romeo,33 Stradale,false
603bee82b008341fdf4b2ccb,alfa-romeo,145,1.6
603bee82b008341fdf4b2ccc,alfa-romeo,GTV,false
603bee82b008341fdf4b2ccd,alfa-romeo,Giulia,1600S
603bee82b008341fdf4b2cce,alfa-romeo,146,false
603bee82b008341fdf4b2ccf,alfa-romeo,147,1.6 Progression
603bee82b008341fdf4b2cd0,alfa-romeo,147,1.6 Twin Spark
603bee82b008341fdf4b2cd1,alfa-romeo,145,1.9 JTD
603bee82b008341fdf4b2cd2,alfa-romeo,90,Gold Cloverleaf
603bee82b008341fdf4b2cd3,alfa-romeo,155,V6 Ti
603bee82b008341fdf4b2cd4,alfa-romeo,146,1.9 JTD
603bee82b008341fdf4b2cd5,alfa-romeo,159,2.2 JTS Sportwagon
603bee82b008341fdf4b2cd6,alfa-romeo,156,Sportwagon 2.5 V6
603bee82b008341fdf4b2cd7,alfa-romeo,147,2.0 T.Spark
603bee82b008341fdf4b2cd8,alfa-romeo,Brera,Coupe 3.2 V6 Q4
603bee82b008341fdf4b2cd9,alfa-romeo,156,Sportwagon
603bee82b008341fdf4b2cda,alfa-romeo,Spider,false
603bee82b008341fdf4b2cdb,alfa-romeo,Alfetta,Turbodelta
603bee82b008341fdf4b2cdc,alfa-romeo,2600,Sz
603bee82b008341fdf4b2cdd,alfa-romeo,90,2.4 Turbo Diesel
603bee82b008341fdf4b2cde,alfa-romeo,Alfasud,Sprint
603bee82b008341fdf4b2cdf,alfa-romeo,GT,3.2 V6 Distinctive Coupe
603bee82b008341fdf4b2ce0,alfa-romeo,Spider,1.6
603bee82b008341fdf4b2ce1,alfa-romeo,75,1.8
603bee82b008341fdf4b2ce2,alfa-romeo,GTV,2.0 TS
603bee82b008341fdf4b2ce3,alfa-romeo,33 Race,3
603bee82b008341fdf4b2ce4,alfa-romeo,156,1.9 JTD Multi-Jet
603bee82b008341fdf4b2ce5,alfa-romeo,159,SW 2.4 JTD
603bee82b008341fdf4b2ce6,alfa-romeo,Giulietta,Sprint
603bee82b008341fdf4b2ce7,alfa-romeo,145,1.9 D
603bee82b008341fdf4b2ce8,alfa-romeo,6C,2500 Super Sport Corsa
603bee82b008341fdf4b2ce9,alfa-romeo,6C,false
603bee82b008341fdf4b2cea,alfa-romeo,166,2.0 Twin Spark 16V Progression
603bee82b008341fdf4b2ceb,alfa-romeo,Alfasud,1.4 Giardinetta
603bee82b008341fdf4b2cec,alfa-romeo,166,3.2 V6 TI
603bee82b008341fdf4b2ced,alfa-romeo,GTV,false
603bee82b008341fdf4b2cee,alfa-romeo,Giulietta,Spider
603bee82b008341fdf4b2cef,alfa-romeo,146,1.8 Twin Spark
603bee82b008341fdf4b2cf0,alfa-romeo,Alfa 6,false
603bee82b008341fdf4b2cf1,alfa-romeo,159,1.9 JTD
603bee82b008341fdf4b2cf2,alfa-romeo,156,2.5 V6
603bee82b008341fdf4b2cf3,alfa-romeo,33,1.7 IE Quadrifoglio Verde 4
603bee82b008341fdf4b2cf4,alfa-romeo,Brera,3.2 JTS V6 Q4
603bee82b008341fdf4b2cf5,alfa-romeo,6C,2500 Sport
603bee82b008341fdf4b2cf6,alfa-romeo,156,1.8 Twin Spark
603bee82b008341fdf4b2cf7,alfa-romeo,GT,1.9 JTD Impression
603bee82b008341fdf4b2cf8,alfa-romeo,Spider,2.2 JTS
603bee82b008341fdf4b2cf9,alfa-romeo,159,2.4 JTD Sportwagon
603bee82b008341fdf4b2cfa,alfa-romeo,156,1.6 TS Impression
603bee82b008341fdf4b2cfb,alfa-romeo,Alfasud,Giardinetta
603bee82b008341fdf4b2cfc,alfa-romeo,156,2.0 Twin Spark Lusso
603bee82b008341fdf4b2cfd,alfa-romeo,Berlina,false
603bee82b008341fdf4b2cfe,alfa-romeo,Spider,3.0 V6
603bee82b008341fdf4b2cff,alfa-romeo,156,Sportwagon 1.9 JTD
603bee82b008341fdf4b2d00,alfa-romeo,GP 158,false
603bee82b008341fdf4b2d01,alfa-romeo,Spider,2
603bee82b008341fdf4b2d02,alfa-romeo,Brera,3.2 JTS V6 Q4
603bee82b008341fdf4b2d03,alfa-romeo,159,SW 1.9 JTD
603bee82b008341fdf4b2d04,alfa-romeo,Crosswagon,Q4
603bee82b008341fdf4b2d05,alfa-romeo,156,SW 2.4 JTD Progression
603bee82b008341fdf4b2d06,alfa-romeo,GT,1600 Junior Z
603bee82b008341fdf4b2d07,alfa-romeo,GT,1.9 JTD
603bee82b008341fdf4b2d08,alfa-romeo,156,Sportwagon 1.9 JTD
603bee82b008341fdf4b2d09,alfa-romeo,147,1.9 JTD Impression
603bee82b008341fdf4b2d0a,alfa-romeo,155,V6 Ti
603bee82b008341fdf4b2d0b,alfa-romeo,166,2.4 JTD
603bee82b008341fdf4b2d0c,alfa-romeo,156,2.4 JTD Progression
603bee82b008341fdf4b2d0d,alfa-romeo,Spider,Duetto 1750 Veloce
603bee82b008341fdf4b2d0e,alfa-romeo,159,2.4 JTD
603bee82b008341fdf4b2d0f,alfa-romeo,156,1.6 TS Impression
603bee82b008341fdf4b2d10,alfa-romeo,156,2.5 V6 Distinctive
603bee82b008341fdf4b2d11,alfa-romeo,156,SW 3.2 V6 GTA
603bee82b008341fdf4b2d12,alfa-romeo,Giulia,1.6 Super
603bee82b008341fdf4b2d13,alfa-romeo,166,2.4 JTD
603bee82b008341fdf4b2d14,alfa-romeo,147,1.9 JTD Multijet Distinctive
603bee82b008341fdf4b2d15,alfa-romeo,147,2.0 T.Spark Distinctive
603bee82b008341fdf4b2d16,alfa-romeo,Giulietta,false
603bee82b008341fdf4b2d17,alfa-romeo,Junior,Z
603bee82b008341fdf4b2d18,alfa-romeo,155,false
603bee82b008341fdf4b2d19,alfa-romeo,GTV,false
603bee82b008341fdf4b2d1a,alfa-romeo,156,SW 3.2 V6 GTA
603bee82b008341fdf4b2d1b,alfa-romeo,Giulietta,Sprint
603bee82b008341fdf4b2d1c,alfa-romeo,Spider,3.2 JTS V6 Q4
603bee82b008341fdf4b2d1d,alfa-romeo,Alfasud,false
603bee82b008341fdf4b2d1e,alfa-romeo,159,2.4 JTD
603bee82b008341fdf4b2d1f,alfa-romeo,155,V6 Ti
603bee82b008341fdf4b2d20,alfa-romeo,RZ,false
603bee82b008341fdf4b2d21,alfa-romeo,GT,1.8 TS Impression
603bee82b008341fdf4b2d22,alfa-romeo,GTA,1300 Junior
603bee82b008341fdf4b2d23,alfa-romeo,Spider,2.0 JTS Exclusive
603bee82b008341fdf4b2d24,alfa-romeo,GTV,false
603bee82b008341fdf4b2d25,alfa-romeo,147,1.9 JTD Progression
603bee82b008341fdf4b2d26,alfa-romeo,Spider,3.2
603bee82b008341fdf4b2d27,alfa-romeo,75,false
603bee82b008341fdf4b2d28,alfa-romeo,1900,C
603bee82b008341fdf4b2d29,alfa-romeo,166,2.4 JTD 20V Multijet
603bee82b008341fdf4b2d2a,alfa-romeo,GTV,false
603bee82b008341fdf4b2d2b,alfa-romeo,159,SW 1.9 JTS
603bee82b008341fdf4b2d2c,alfa-romeo,AR 51,false
603bee82b008341fdf4b2d2d,alfa-romeo,Spider,false
603bee82b008341fdf4b2d2e,alfa-romeo,GT,3.2 V6 Distinctive
603bee82b008341fdf4b2d2f,alfa-romeo,166,2.0 T.Spark Progression
603bee82b008341fdf4b2d30,alfa-romeo,1900,C
603bee82b008341fdf4b2d31,alfa-romeo,Alfasud,1.3
603bee82b008341fdf4b2d32,alfa-romeo,Alfasud,1.2 Giardinetta
603bee82b008341fdf4b2d33,alfa-romeo,33,Sport Wagon
603bee82b008341fdf4b2d34,alfa-romeo,AR 51,false
603bee82b008341fdf4b2d35,alfa-romeo,147,1.9 JTD Impression
603bee82b008341fdf4b2d36,alfa-romeo,33,1.3
603bee82b008341fdf4b2d37,alfa-romeo,Alfasud,Sprint 1.3 Coupe
603bee82b008341fdf4b2d38,alfa-romeo,146,ti
603bee82b008341fdf4b2d39,alfa-romeo,1900,Sprint
603bee82b008341fdf4b2d3a,alfa-romeo,Giulietta,false
603bee82b008341fdf4b2d3b,alfa-romeo,Spider,false
603bee82b008341fdf4b2d3c,alfa-romeo,Spider,false
603bee82b008341fdf4b2d3d,alfa-romeo,2600,Sprint
603bee82b008341fdf4b2d3e,alfa-romeo,Alfasud,Berlina
603bee82b008341fdf4b2d3f,alfa-romeo,156,SW 2.5 V6 Distinctive
603bee82b008341fdf4b2d40,alfa-romeo,156,2.0 Twin Spark Selespeed
603bee82b008341fdf4b2d41,alfa-romeo,GTV,2
603bee82b008341fdf4b2d42,alfa-romeo,GTV,2000
603bee82b008341fdf4b2d43,alfa-romeo,Giulietta,false
603bee82b008341fdf4b2d44,alfa-romeo,145,1.4 T. Spark
603bee82b008341fdf4b2d45,alfa-romeo,33 Race,false
603bee82b008341fdf4b2d46,alfa-romeo,Alfasud,Caimano
603bee82b008341fdf4b2d47,alfa-romeo,1750,Berlina
603bee82b008341fdf4b2d48,alfa-romeo,Alfasud,Sprint
603bee82b008341fdf4b2d49,alfa-romeo,75,false
603bee82b008341fdf4b2d4a,alfa-romeo,156,2.5 V6
603bee82b008341fdf4b2d4b,alfa-romeo,156,false
603bee82b008341fdf4b2d4c,alfa-romeo,GTV,3
603bee82b008341fdf4b2d4d,alfa-romeo,156,1.8 T.Spark Progression
603bee82b008341fdf4b2d4e,alfa-romeo,Spider,false
603bee82b008341fdf4b2d4f,alfa-romeo,145,false
603bee82b008341fdf4b2d50,alfa-romeo,Berlina,2
603bee82b008341fdf4b2d51,alfa-romeo,GTA,false
603bee82b008341fdf4b2d52,alfa-romeo,Giulia,1300 TI Super
603bee82b008341fdf4b2d53,alfa-romeo,Alfetta,1.6
603bee82b008341fdf4b2d54,alfa-romeo,147,1.9 JTD
603bee82b008341fdf4b2d55,alfa-romeo,Spider,false
603bee82b008341fdf4b2d56,alfa-romeo,75,1.8 Turbo
603bee82b008341fdf4b2d57,alfa-romeo,Alfasud,false
603bee82b008341fdf4b2d58,alfa-romeo,156,Sportwagon 2.5 V6 Q System
603bee82b008341fdf4b2d59,alfa-romeo,147,1.6 T.Spark Impression
603bee82b008341fdf4b2d5a,alfa-romeo,GT,2.0 JTS
603bee82b008341fdf4b2d5b,alfa-romeo,Giulietta,false
603bee82b008341fdf4b2d5c,alfa-romeo,Alfasud,Berlina
603bee82b008341fdf4b2d5d,alfa-romeo,Disco Volante,Spider 1900
603bee82b008341fdf4b2d5e,alfa-romeo,Giulietta,Spider Veloce
603bee82b008341fdf4b2d5f,alfa-romeo,156,2.0 Twin Spark Veloce
603bee82b008341fdf4b2d60,alfa-romeo,Sprint,1.7 QV
603bee82b008341fdf4b2d61,alfa-romeo,Giulietta,false
603bee82b008341fdf4b2d62,alfa-romeo,159,3.2 V6 Q4
603bee82b008341fdf4b2d63,alfa-romeo,147,1.9 JTD 8V MultiJet Impression
603bee82b008341fdf4b2d64,alfa-romeo,Eagle,Spider-Coupe
603bee82b008341fdf4b2d65,alfa-romeo,Spider,3.2 V6 Q4
603bee82b008341fdf4b2d66,alfa-romeo,Giulia,1600 GTA
603bee82b008341fdf4b2d67,alfa-romeo,GTV,3.2 V6 24V
603bee82b008341fdf4b2d68,alfa-romeo,156,SW 1.8 TS Progression
603bee82b008341fdf4b2d69,alfa-romeo,145,false
603bee82b008341fdf4b2d6a,alfa-romeo,Arna,false
603bee82b008341fdf4b2d6b,alfa-romeo,147,1.9 JTD Impression
603bee82b008341fdf4b2d6c,alfa-romeo,164,Turbo Diesel
603bee82b008341fdf4b2d6d,alfa-romeo,33,false
603bee82b008341fdf4b2d6e,alfa-romeo,33,1.7
603bee82b008341fdf4b2d6f,alfa-romeo,156,1.8 T.Spark Progression
603bee82b008341fdf4b2d70,alfa-romeo,166,3.0 V6 Distinctive Automatic
603bee82b008341fdf4b2d71,alfa-romeo,147,1.6 Twin Spark Eco Impression
603bee82b008341fdf4b2d72,alfa-romeo,156,2.0 JTS Progression
603bee82b008341fdf4b2d73,alfa-romeo,Spider,2.4 JTDM
603bee82b008341fdf4b2d74,alfa-romeo,Giulia,false
603bee82b008341fdf4b2d75,alfa-romeo,Alfasud,Sprint
603bee82b008341fdf4b2d76,alfa-romeo,Giulia,1600 SS
603bee82b008341fdf4b2d77,alfa-romeo,75,3.0 V6
603bee82b008341fdf4b2d78,alfa-romeo,146,2
603bee82b008341fdf4b2d79,alfa-romeo,GTV,3.2 V6
603bee82b008341fdf4b2d7a,alfa-romeo,GT,2.0 JTS Progression
603bee82b008341fdf4b2d7b,alfa-romeo,6C,2500 Freccia d`Oro
603bee82b008341fdf4b2d7c,alfa-romeo,Dardo,false
603bee82b008341fdf4b2d7d,alfa-romeo,2600,Sprint
603bee82b008341fdf4b2d7e,alfa-romeo,156,Sportwagon 1.8 Twin Spark
603bee82b008341fdf4b2d7f,alfa-romeo,145,1.8 T. Spark
603bee82b008341fdf4b2d80,alfa-romeo,75,false
603bee82b008341fdf4b2d81,alfa-romeo,Alfa 6,false
603bee82b008341fdf4b2d82,alfa-romeo,GTA,false
603bee82b008341fdf4b2d83,alfa-romeo,Sportwagon,1.9 JTD
603bee82b008341fdf4b2d84,alfa-romeo,Alfasud,false
603bee82b008341fdf4b2d85,alfa-romeo,156,1.9 JTD
603bee82b008341fdf4b2d86,alfa-romeo,156,Sportwagon
603bee82b008341fdf4b2d87,alfa-romeo,Giulia,1.3
603bee82b008341fdf4b2d88,alfa-romeo,GP 159,false
603bee82b008341fdf4b2d89,alfa-romeo,33,false
603bee82b008341fdf4b2d8a,alfa-romeo,159,false
603bee82b008341fdf4b2d8b,alfa-romeo,GTV,2.0 TS Lusso
603bee82b008341fdf4b2d8c,alfa-romeo,Alfetta,false
603bee82b008341fdf4b2d8d,alfa-romeo,156,2.4 JTD Multijet Lusso DSL
603bee82b008341fdf4b2d8e,alfa-romeo,156,2.5 V6 Q-System
603bee82b008341fdf4b2d8f,alfa-romeo,GTV,2
603bee82b008341fdf4b2d90,alfa-romeo,156,2.0 TS Veloce TI
603bee82b008341fdf4b2d91,alfa-romeo,Berlina,false
603bee82b008341fdf4b2d92,alfa-romeo,Brera,2.4 JTDM
603bee82b008341fdf4b2d93,alfa-romeo,156,2.0 JTS
603bee82b008341fdf4b2d94,alfa-romeo,1750,GTV
603bee82b008341fdf4b2d95,alfa-romeo,33,2
603bee82b008341fdf4b2d96,alfa-romeo,GT,1.6 Junior
603bee82b008341fdf4b2d97,alfa-romeo,GT,1.9 JTD 16V Multijet Impression
603bee82b008341fdf4b2d98,alfa-romeo,156,Progression 2.4 JTD
603bee82b008341fdf4b2d99,alfa-romeo,2600,Spider
603bee82b008341fdf4b2d9a,alfa-romeo,6C,2500 Super Sport Corsa
603bee82b008341fdf4b2d9b,alfa-romeo,Spider,2600
603bee82b008341fdf4b2d9c,alfa-romeo,33,1.5
603bee82b008341fdf4b2d9d,alfa-romeo,156,false
603bee82b008341fdf4b2d9e,alfa-romeo,166,2.4 JTD Progression
603bee82b008341fdf4b2d9f,alfa-romeo,159,SW 1.9 JTD 16V
603bee82b008341fdf4b2da0,alfa-romeo,Spider,2.0 Twin Spark
603bee82b008341fdf4b2da1,alfa-romeo,147,GTA
603bee82b008341fdf4b2da2,alfa-romeo,6C,2500 Super Sport Corsa
603bee82b008341fdf4b2da3,alfa-romeo,75,1.6
603bee82b008341fdf4b2da4,alfa-romeo,Alfasud,false
603bee82b008341fdf4b2da5,alfa-romeo,159,1.9 JTD
603bee82b008341fdf4b2da6,alfa-romeo,166,2.5 V6
603bee82b008341fdf4b2da7,alfa-romeo,GTV,false
603bee82b008341fdf4b2da8,alfa-romeo,147,2.0 TS Distinctive
603bee82b008341fdf4b2da9,alfa-romeo,75,V6 Green Cloverleaf
603bee82b008341fdf4b2daa,alfa-romeo,145,2
603bee82b008341fdf4b2dab,alfa-romeo,159,3.2 V6 Q4
603bee82b008341fdf4b2dac,alfa-romeo,Spider,false
603bee82b008341fdf4b2dad,alfa-romeo,Junior,Z 1.6
603bee82b008341fdf4b2dae,alfa-romeo,Spider,2.6
603bee82b008341fdf4b2daf,alfa-romeo,2600,Sz
603bee82b008341fdf4b2db0,alfa-romeo,Giulia,Nuova Super 1300
603bee82b008341fdf4b2db1,alfa-romeo,6C,false
603bee82b008341fdf4b2db2,alfa-romeo,1900,Coupe
603bee82b008341fdf4b2db3,alfa-romeo,Alfasud,1.5 SC
603bee82b008341fdf4b2db4,alfa-romeo,Crosswagon,false
603bee82b008341fdf4b2db5,alfa-romeo,Giulia,1600 Sprint Special
603bee82b008341fdf4b2db6,alfa-romeo,Berlina,false
603bee82b008341fdf4b2db7,alfa-romeo,33,1.5
603bee82b008341fdf4b2db8,alfa-romeo,Brera,3.2 JTS V6 Q4
603bee82b008341fdf4b2db9,alfa-romeo,159,2.4 JTD
603bee82b008341fdf4b2dba,alfa-romeo,Bella,Concept
603bee82b008341fdf4b2dbb,alfa-romeo,Spider,1.8
603bee82b008341fdf4b2dbc,alfa-romeo,1750,GT Am
603bee82b008341fdf4b2dbd,alfa-romeo,Spider,2
603bee82b008341fdf4b2dbe,alfa-romeo,Alfasud,1.3 Giardinetta
603bee82b008341fdf4b2dbf,alfa-romeo,33,Ti
603bee82b008341fdf4b2dc0,alfa-romeo,GT,1.9 JTD
603bee82b008341fdf4b2dc1,alfa-romeo,Giulietta,1300 SZ
603bee82b008341fdf4b2dc2,alfa-romeo,33 Race,false
603bee82b008341fdf4b2dc3,alfa-romeo,156,1.8 Twin Spark
603bee82b008341fdf4b2dc4,alfa-romeo,166,3.2 V6 Progression
603bee82b008341fdf4b2dc5,alfa-romeo,164,Turbo Diesel Super
603bee82b008341fdf4b2dc6,alfa-romeo,Giulietta,false
603bee82b008341fdf4b2dc7,alfa-romeo,GTV,false
603bee82b008341fdf4b2dc8,alfa-romeo,6C,false
603bee82b008341fdf4b2dc9,alfa-romeo,Spider,1.8
603bee82b008341fdf4b2dca,alfa-romeo,Alfetta,2.4 D
603bee82b008341fdf4b2dcb,alfa-romeo,147,1.6 Twin Spark Impression
